store_id,dept_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
7,2,32606.543813046675,109841.83067940552,0.02959875,0.2968499670058772,0.544839395607437,0.016126565155562506
7,3,3252.810926527716,14816.846072186836,0.011450866,0.21953463717448404,0.4685452349287996,0.005365248811285907
7,4,134.33134690934907,184.4432059447983,0.00052058056,0.7283073736505798,0.8534092650367582,0.0004442682770495208
7,5,8565.218051370975,16737.599787685776,0.015824793,0.5117351448248032,0.7153566556793913,0.011320370930514348
7,6,472.1186531670139,1340.5281316348196,0.0057260836,0.3521885457123896,0.5934547545621229,0.003398171565605409
8,0,2980.8254853122285,4553.533439490446,0.008337764,0.6546181168806332,0.8090847402346883,0.006745957676259347
8,1,153448.38551416082,33474.13906581741,0.030162945,4.584087591093771,2.1410482458585025,0.06458032131664494
8,2,86265.19596464628,159331.8837579618,0.038650442,0.5414182894849231,0.7358113137788268,0.02843943244345889
8,3,2288.0132953573825,3529.5594479830147,0.008297954,0.6482433088539931,0.8051355841434367,0.006680977843456194
8,4,93.34961430466294,152.62898089171975,0.00045783343,0.6116113319978751,0.7820558368798708,0.00035805130918810645
8,5,44924.91210853255,27965.51380042463,0.027646845,1.6064397181878494,1.267454030009708,0.03504110537418295
8,6,701.5173291313894,654.2250530785562,0.0052029467,1.0722874732942311,1.0355131449161963,0.0053877197195975465
9,0,1621.3580641128838,3334.9761146496817,0.005713384,0.48616781901096084,0.697257354935006,0.0039836991081862744
9,1,10924.508474005966,14819.75796178344,0.015074131,0.7371583599528159,0.8585792682989823,0.012942336432066322
9,2,31261.54124504948,186399.67303609342,0.033328388,0.1677124253270346,0.4095270752063099,0.013648877212412024
9,3,3889.458365166993,5171.08280254777,0.006928904,0.7521554988929348,0.8672689887762244,0.006009223549834218
9,4,96.40149103487049,163.48354564755837,0.00052185217,0.5896709094057396,0.7679003251762169,0.000400730450411749
9,5,10078.191422371183,17422.400743099788,0.0177182,0.5784616925633909,0.7605666917262357,0.013475872483929546
9,6,558.121289987158,882.2526539278132,0.005288882,0.6326093636583427,0.7953674394003961,0.004206604677630843
