item_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
2625,1.1664539785177959,2.0228237791932058,6.64431e-05,0.5766463646096898,0.7593723491210947,5.045505221473615e-05
2626,15.245310501258919,14.34398296059638,0.00014408282,1.062836629347548,1.0309396826912562,0.0001485406967763586
2627,1.4689184488637557,1.7705788635156665,3.403183e-05,0.8296261065418272,0.9108381341060701,3.0997487875110436e-05
2628,2.511690224655427,5.586686174103877,0.00013768241,0.4495849858719351,0.6705109886287735,9.231756717788173e-05
2629,6.504837374465782,14.743421052631579,0.00014673737,0.44120271348451534,0.6642309187959525,9.746749535154272e-05
2630,3.608717384104959,1.4069148936170213,7.475326e-05,2.564986269231502,1.6015574511179742,0.00011972164261067939
2631,2.5612072106868453,5.976114649681529,4.2601176e-05,0.42857397503632794,0.6546556155997808,2.788909887989043e-05
2632,3.9461010113198314,3.126326963906582,5.3478598e-05,1.262216350649671,1.1234840233174974,6.008235009688795e-05
2633,3.9511560719456376,3.0196494954859268,6.128676e-05,1.308481688968279,1.1438888446734146,7.010523979106052e-05
2634,1.5937496660288402,1.9756468797564688,2.9399309e-05,0.806697635270376,0.8981634791452924,2.6405385579056234e-05
2635,21.79110947714283,26.903114186851212,0.0001738859,0.8099846480892962,0.899991471120308,0.00015649582616531567
2636,2.173964641639899,6.654482158398608,1.5048869e-05,0.3266917830557473,0.5715695784904471,8.601475476963792e-06
2637,3.6859522325936074,3.5684713375796178,5.559296e-05,1.0329219107848218,1.0163276591654986,5.6500661107354656e-05
2638,1.776879517855283,4.139596602972399,7.4191244e-05,0.4292397758224584,0.6551639304956115,4.86074273508562e-05
2639,1.3094088201070981,2.2129580456718,0.00010592046,0.5917006979269657,0.7692208382038058,8.147622405211738e-05
2640,1.5738198929449234,3.2087095061072755,0.00013715858,0.4904837567718125,0.7003454553088871,9.605838971428507e-05
2641,0.3065250308572877,4.229830148619958,0.0,0.07246745615950935,0.269197801178816,0.0
2642,5.55107237959893,13.4911838790932,0.00014042428,0.41145924845048076,0.6414508932494215,9.00752794419882e-05
2643,38.128314825544045,81.81661891117479,0.00061836495,0.46602163879368463,0.6826577757512798,0.0004221316433972471
2644,2.946208386072422,6.08067940552017,0.00010190452,0.48451960539110006,0.6960744251810291,7.093313229496638e-05
2645,5.2232411623462935,8.233541233541233,3.7908638e-05,0.6343857417107737,0.7964833593432907,3.0193599143774362e-05
2646,7.628296460756294,9.313163481953291,9.28359e-05,0.8190875716439564,0.9050345693087952,8.401969916383723e-05
2647,3.63130523731929,9.098181818181818,0.00014423014,0.39912427668377487,0.6317628326229511,9.111924409103477e-05
2648,13.822238936620863,30.857749469214436,0.00036848173,0.4479341226880712,0.6692788078880664,0.00024661701617375664
2649,2.6297778382824712,3.2826446280991735,0.00010309404,0.8011156053176712,0.8950506160646287,9.22743842307982e-05
2650,2.1210478844809115,7.711252653927813,4.566497e-05,0.27505879779474374,0.5244604825863849,2.3949471489412593e-05
2651,6.900720124549132,21.063986874487284,0.00018940947,0.3276075021157219,0.5723700744411101,0.0001084123152153104
2652,4.156914438763242,8.380151843817787,0.00017207437,0.4960428541434944,0.7043030982066559,0.00012119251533532305
2653,5.282569038004153,4.099082568807339,0.00019279249,1.2887198414110401,1.1352179708809407,0.0002188614987796647
2654,3.896117812250425,5.057161207450225,1.9348547e-05,0.7704159809085486,0.877733433855945,1.6982866273471292e-05
2655,4.257847839207879,5.794762159273116,0.00020317611,0.7347752543034441,0.8571903256007058,0.00017416059632855248
2656,8.334974212277485,3.244618395303327,6.2661784e-05,2.5688611715764744,1.6027667240046115,0.00010043222207947688
2657,3.708961430861995,10.003184713375797,2.5929015e-05,0.3707780609011991,0.6089154792754073,1.578857887870465e-05
2658,1.7865677934716733,2.8412360149174214,0.0,0.628799502783861,0.7929687905484434,0.0
